fact_key,order_id,order_item_id,customer_key,product_key,date_key,geo_key,order_status,price,freight_value,total_payment_value,avg_review_score,is_canceled
111058,fc52f0b6b2799aab381d22c1500ec63e,1,33208,13043,918,7396,delivered,79.90,26.86,106.76,4.0000000000000000,f
111059,fc549d96995ed2edcf63dc3d14bb0240,1,75592,4726,848,4123,delivered,29.99,12.79,42.78,5.0000000000000000,f
111060,fc54a67aa2c88278d6475185217dc47d,1,22253,13414,851,8884,delivered,14.49,18.23,32.72,4.0000000000000000,f
111061,fc54ccf498649592ae3befacdc91b8ee,1,17307,19600,698,4434,delivered,44.49,7.78,52.27,5.0000000000000000,f
111062,fc566691ba1c7e356bdaa1d5785779df,1,60668,10703,733,18484,delivered,16.60,16.11,32.71,4.0000000000000000,f
111063,fc566a7948095d23a16e8e2fb3c8ffc0,1,52418,6841,806,6629,delivered,17.89,16.32,34.21,5.0000000000000000,f
111064,fc56d6734e3fc6fa34d7e752a49bf25b,1,89511,19774,874,2152,delivered,33.50,12.79,46.29,5.0000000000000000,f
111065,fc5701b47c62ca3a3f7c2514cd5edc56,1,62847,23006,664,1925,delivered,75.00,7.78,82.78,5.0000000000000000,f
111066,fc570e267c5c6bd72f926b1e075e9840,1,45750,2795,618,6591,delivered,23.99,14.10,38.09,5.0000000000000000,f
111067,fc57d3021b51a9424b4a35784601a628,1,46039,13468,805,18499,delivered,82.99,23.16,106.15,1.00000000000000000000,f
111068,fc5850037cf5ed63407d1c26885ba778,1,79733,15178,768,5117,delivered,22.99,13.37,36.36,4.0000000000000000,f
111069,fc5940447e1729d88293fb999ad3c2da,1,68096,27181,948,5519,delivered,12.88,12.79,25.67,3.0000000000000000,f
111070,fc5a55031c9426c529327e0ca05096c4,1,49711,12823,810,1223,delivered,138.00,13.87,151.87,4.0000000000000000,f
111071,fc5a67aa2d57b1764a89718edf876006,1,43577,8685,702,5282,delivered,58.90,17.12,76.02,5.0000000000000000,f
111072,fc5d5be2bb37da8453e5496e7fdb033d,1,1817,16481,812,14268,delivered,89.90,35.76,125.66,1.00000000000000000000,f
111073,fc5d7fc2903cfc7a873e4669688028aa,1,4374,31822,676,9930,delivered,56.99,15.84,72.83,4.0000000000000000,f
111074,fc5f33467c57b2d2ea8571e3bdbdf3fb,1,47210,1458,475,9537,delivered,29.90,16.05,45.95,5.0000000000000000,f
111075,fc5fbd714a68c4cb0a3a927b2525109b,1,5466,7574,827,11589,delivered,38.90,38.40,154.60,5.0000000000000000,f
111076,fc5fbd714a68c4cb0a3a927b2525109b,2,5466,7574,827,11589,delivered,38.90,38.40,154.60,5.0000000000000000,f
111077,fc608ec5eadbd9c3b59babdc1f7ebca9,1,21366,12255,935,2927,delivered,140.00,64.80,204.80,5.0000000000000000,f
111078,fc619e7ba8b2f9ef5e03cb4782a4e121,1,6439,29886,684,9540,delivered,127.00,15.64,142.64,4.0000000000000000,f
111079,fc62afb57b86ee5363aee2b7c04421c0,1,14537,26359,704,14438,delivered,89.00,17.90,106.90,1.00000000000000000000,f
111080,fc62bb19d9570fb44bd3ec979a890550,1,57291,22315,936,8088,delivered,22.00,15.25,37.25,5.0000000000000000,f
111081,fc66187b5a6947e39a23ae1e6034913a,1,39606,13673,837,19005,delivered,109.90,23.35,133.25,3.0000000000000000,f
111082,fc662bafa52d2ef16078f6f6141009d6,1,91686,20971,763,3773,delivered,78.00,12.05,90.05,5.0000000000000000,f
111083,fc664ce755b461e5eaa3acd0be4e2118,1,23429,7582,636,7693,delivered,49.99,17.60,270.36,4.0000000000000000,f
111084,fc664ce755b461e5eaa3acd0be4e2118,2,23429,7582,636,7693,delivered,49.99,17.60,270.36,4.0000000000000000,f
111085,fc664ce755b461e5eaa3acd0be4e2118,3,23429,7582,636,7693,delivered,49.99,17.60,270.36,4.0000000000000000,f
111086,fc664ce755b461e5eaa3acd0be4e2118,4,23429,7582,636,7693,delivered,49.99,17.60,270.36,4.0000000000000000,f
111087,fc66798245e4d173bcc7eb36eb72a278,1,82390,20630,897,4659,delivered,160.00,19.22,179.22,5.0000000000000000,f
111088,fc66d84250e23153ad4d3424f01388d6,1,81189,25076,779,18261,delivered,39.99,15.11,55.10,5.0000000000000000,f
111089,fc66f65bd879bd459e1cb14324335727,1,94308,13743,748,5568,delivered,51.49,11.86,63.35,5.0000000000000000,f
111090,fc672e550fbf1531d3d83ee024aaeb16,1,82377,2234,690,18823,delivered,24.99,15.10,40.09,4.0000000000000000,f
111091,fc673f244cbed55f48d925a2f75e42ea,1,16045,7453,943,15448,delivered,98.99,27.46,126.45,5.0000000000000000,f
111092,fc68d45fcd6b69813ab9159228c0b81f,1,8286,16457,965,2816,delivered,15.00,8.88,23.88,5.0000000000000000,f
111093,fc6909c54f7a6688147a7fd0a29cc30c,1,49667,11593,909,3611,delivered,17.90,8.29,52.38,5.0000000000000000,f
111094,fc6909c54f7a6688147a7fd0a29cc30c,2,49667,11593,909,3611,delivered,17.90,8.29,52.38,5.0000000000000000,f
111095,fc698f330ec7fb74859071cc6cb29772,1,74277,8614,839,11508,delivered,53.90,0.00,53.90,5.0000000000000000,f
111096,fc699344c004d1635c1e3a27f707c8b6,1,27196,32301,878,5489,delivered,9.90,12.79,22.69,3.0000000000000000,f
111097,fc6a74f2fe46e7d94471556385398a1d,1,35747,636,935,2445,delivered,43.00,8.04,51.04,5.0000000000000000,f
111098,fc6b29ae668f5c526464fcd19d62efba,1,58592,32429,652,15006,delivered,149.88,20.29,170.17,5.0000000000000000,f
111099,fc6bb905fab635b31a166e561395bb01,1,86658,9630,738,4841,delivered,39.00,7.78,46.78,5.0000000000000000,f
111100,fc6c2b2dc641e9b43804f733841f943e,1,82864,29256,895,17540,delivered,49.90,18.45,68.35,5.0000000000000000,f
111101,fc6d2ee7c65043e4c842c367421052c6,1,70967,6857,954,2266,delivered,169.99,12.21,182.20,3.0000000000000000,f
111102,fc6d96687311cbd6670c447e7eea25dc,1,82271,10868,837,5350,delivered,110.00,13.21,123.21,3.0000000000000000,f
111103,fc6dbce689351adc115bf0cc85884892,1,34659,9341,866,7524,delivered,78.99,19.52,98.51,5.0000000000000000,f
111104,fc6e4c97f5307e9c1bc0797a45e40cbf,1,75320,17533,804,3818,delivered,44.90,7.39,52.29,5.0000000000000000,f
111105,fc6e9a6cd6985d3d454cccfdfdf66931,1,28562,14719,756,2224,delivered,119.90,18.46,138.36,5.0000000000000000,f
111106,fc6ef99a4b7e2803585c610285aef179,1,2082,3063,856,9781,delivered,57.89,22.99,80.88,5.0000000000000000,f
111107,fc6f5e6779d59926b0d09334f9a19030,1,3577,24825,894,13806,delivered,129.99,61.19,191.18,5.0000000000000000,f
111108,fc6f84b0e39444f7c25d54107317faca,1,335,17053,762,4919,delivered,340.00,32.69,372.69,5.0000000000000000,f
111109,fc6fa7fa7977262db8df0b27a56474d8,1,71185,25919,797,6709,delivered,149.90,75.48,450.76,1.00000000000000000000,f
111110,fc6fa7fa7977262db8df0b27a56474d8,2,71185,25919,797,6709,delivered,149.90,75.48,450.76,1.00000000000000000000,f
111111,fc6fd71961ba15e10fb27b9cda74fdb8,1,54177,24332,946,11109,delivered,235.00,85.21,320.21,5.0000000000000000,f
111112,fc703730f6206ec478cae91c89f7dcb3,1,52387,9343,940,8726,delivered,39.90,18.38,58.28,4.0000000000000000,f
111113,fc719b274382a0834f125796832ab9a5,1,56812,18456,914,9599,delivered,199.00,28.34,227.34,5.0000000000000000,f
111114,fc71a3c2d48575dde21534b197ce5d2d,1,39522,30671,692,3756,delivered,144.99,12.22,157.21,4.0000000000000000,f
111115,fc72d25952f5957a412411253f5804a7,1,62552,9006,406,6449,delivered,49.99,14.52,64.51,5.0000000000000000,f
111116,fc72efeda6e41513a1c7956b6a0ccfc3,1,90497,6392,795,4368,delivered,254.99,19.66,274.65,,f
111117,fc74153e0ac39bb68c8f8f9e4758f001,1,24427,11599,833,12422,delivered,117.70,51.32,169.02,1.00000000000000000000,f
111118,fc746d47c955d1db95910a81fb288e23,1,50669,29898,866,2771,delivered,134.90,9.68,144.58,5.0000000000000000,f
111119,fc7638aa60943d049d9b5811c587226e,1,80640,4047,818,3622,delivered,39.00,13.71,52.71,4.0000000000000000,f
111120,fc771479e2cf9914989d97b1bd35324c,1,79399,17128,671,17187,delivered,59.90,16.18,76.08,5.0000000000000000,f
111121,fc7751d45cde74709da50019543e755e,1,5134,2773,484,11180,delivered,59.90,20.87,80.77,5.0000000000000000,f
111122,fc785ee76910f164cc65821f006a58d5,1,85316,10868,529,679,delivered,163.00,12.64,175.64,5.0000000000000000,f
111123,fc79bdcefc8fbd9f44f8cf9633793359,1,75876,30425,392,5825,delivered,12.90,10.96,23.86,4.0000000000000000,f
111124,fc79d61f2a305370fd69ee2c8048d5af,1,68384,22825,522,18080,delivered,74.90,21.01,95.91,5.0000000000000000,f
111125,fc7c515dffd4c3841716ab3f51ba3bad,1,48453,15157,597,16246,delivered,75.00,8.11,83.11,5.0000000000000000,f
111126,fc7e0e70546cba116020b8c07f87da04,1,47072,3306,753,4840,delivered,39.99,7.78,47.77,2.0000000000000000,f
111127,fc7e3c066f67dcf0954cd79e8b52a7df,1,14594,31889,594,16866,delivered,99.70,17.14,233.68,5.0000000000000000,f
111128,fc7e3c066f67dcf0954cd79e8b52a7df,2,14594,31889,594,16866,delivered,99.70,17.14,233.68,5.0000000000000000,f
111129,fc7e6d607ce832df24d06b153b3a6c1e,1,17052,31379,822,6695,delivered,25.90,19.32,45.22,4.0000000000000000,f
111130,fc7f5997b1623d9bc1427466a7a70b94,1,51423,24257,534,7946,delivered,69.99,20.98,90.97,3.0000000000000000,f
111131,fc7ff0e22c4d9fc5789816ee0131296b,1,21673,28281,862,13304,delivered,59.99,26.97,86.96,1.00000000000000000000,f
111132,fc8088acbc3136f9baf41c1d43d2599d,1,60996,11409,634,6354,delivered,39.00,17.92,56.92,5.0000000000000000,f
111133,fc80ec53e727cdf78992749b30d5af3a,1,61756,26982,762,6047,delivered,519.90,72.52,592.42,5.0000000000000000,f
111134,fc819011d69f31560ff010860a8f0b28,1,45410,2324,819,16321,delivered,189.90,16.21,206.11,3.0000000000000000,f
111135,fc81cb044ec3b7f1bae90870aa0db705,1,64123,6857,843,5036,delivered,120.00,9.14,129.14,4.0000000000000000,f
111136,fc835bbe9e62085b1e8a5d1556bc6065,1,35186,18045,844,8338,delivered,110.00,27.04,137.04,5.0000000000000000,f
111137,fc8396075ce143601c2d9e44e8e7777d,1,76110,15719,846,311,delivered,79.90,13.92,93.82,5.0000000000000000,f
111138,fc83eb7b2a806cd7c4ed7abaa9af49e7,1,94276,1031,951,632,delivered,19.90,7.40,54.60,1.00000000000000000000,f
111139,fc83eb7b2a806cd7c4ed7abaa9af49e7,2,94276,1031,951,632,delivered,19.90,7.40,54.60,1.00000000000000000000,f
111140,fc849f5748eaa28001b2d222c598e8d0,1,60937,15894,514,8977,delivered,119.90,18.46,138.36,5.0000000000000000,f
111141,fc84e4c7eef7e91a7cd081a2f273f5b8,1,14043,8205,651,5177,delivered,87.00,16.24,412.96,1.00000000000000000000,f
111142,fc84e4c7eef7e91a7cd081a2f273f5b8,2,14043,8205,651,5177,delivered,87.00,16.24,412.96,1.00000000000000000000,f
111143,fc84e4c7eef7e91a7cd081a2f273f5b8,3,14043,8205,651,5177,delivered,87.00,16.24,412.96,1.00000000000000000000,f
111144,fc84e4c7eef7e91a7cd081a2f273f5b8,4,14043,8205,651,5177,delivered,87.00,16.24,412.96,1.00000000000000000000,f
111145,fc84efe54b1182d71cf7b02d2d5828f5,1,36934,27297,649,7282,delivered,35.90,14.10,50.00,1.00000000000000000000,f
111146,fc850201b579f014488f1cca40aaa06d,1,1932,24297,674,6828,delivered,34.90,14.10,49.00,5.0000000000000000,f
111147,fc85b94eb688b0abb29954cf6354c1bc,1,9335,31390,740,15164,delivered,160.99,21.62,182.61,1.00000000000000000000,f
111148,fc893e13a220f3fb9b2108b582e773a0,1,30095,11768,832,6036,delivered,199.00,8.58,207.58,5.0000000000000000,f
111149,fc8942567e69a0f7adf0f30d5f154bda,1,86387,2693,785,14614,delivered,9.00,17.63,26.63,5.0000000000000000,f
111150,fc8a4fcbc1b484046b9ff15de7c73577,1,38107,17295,505,4502,processing,373.00,21.49,394.49,2.0000000000000000,f
111151,fc8a722f0277169552e46a0e91d7f0b3,1,15449,32407,886,6839,delivered,119.50,15.72,135.22,5.0000000000000000,f
111152,fc8b139247ab8779064899bfa03b2b80,1,24505,18695,643,9067,delivered,79.98,45.02,125.00,4.0000000000000000,f
111153,fc8b5696b23d0710ae737ff9c16f80ea,1,40277,10852,746,17303,delivered,83.23,15.33,98.56,3.0000000000000000,f
111154,fc8c2e8bc069aea361c41c313464993c,1,57521,27181,905,15234,delivered,12.88,18.23,31.11,5.0000000000000000,f
111155,fc8c45d48a8d811ac01a5422e8cd9409,1,16504,2475,749,2559,delivered,54.90,14.13,69.03,4.0000000000000000,f
111156,fc8c618e6370da14b6f7ddcaddcab31c,1,6165,20024,802,1444,delivered,79.90,0.15,300.80,1.00000000000000000000,f
111157,fc8c618e6370da14b6f7ddcaddcab31c,2,6165,31424,802,1444,delivered,109.90,60.80,300.80,1.00000000000000000000,f
111158,fc8c618e6370da14b6f7ddcaddcab31c,3,6165,19649,802,1444,delivered,49.90,0.15,300.80,1.00000000000000000000,f
111159,fc8c929edfce9cac492eaf36ee0968b4,1,84967,18032,521,3828,delivered,16.00,7.78,23.78,1.00000000000000000000,f
111160,fc8cfb0445794a015aae85ee6bdcf12b,1,88161,1065,562,9723,delivered,89.00,41.01,130.01,5.0000000000000000,f
111161,fc8cfc59e513f5aafda0556119d11adb,1,62283,7807,461,5201,delivered,37.90,10.96,48.86,5.0000000000000000,f
111162,fc8e80016b6a2c96e85ae7ebf6f33ae9,1,10237,13555,571,5760,delivered,75.00,13.55,88.55,4.0000000000000000,f
111163,fc8e9d7ad7a42cc52cd8438eaf428ed3,1,5475,2367,878,4911,delivered,109.90,13.89,123.79,4.0000000000000000,f
111164,fc8fa04a6621b92f945b8d0224feac74,1,28534,5693,627,3856,delivered,89.99,7.88,97.87,5.0000000000000000,f
111165,fc91960dc3f08f50d842e64dd48ad42c,1,9516,24087,845,4928,delivered,330.00,10.32,340.32,5.0000000000000000,f
111166,fc92a3e6d1520d0e2ac17171a736ccb8,1,81148,14778,692,9779,delivered,79.00,16.99,95.99,5.0000000000000000,f
111167,fc932ff051a732fe72ff34bea8ae3d8a,1,36729,7066,840,6914,delivered,34.00,19.04,53.04,5.0000000000000000,f
111168,fc9478f69096b445f096798b968fbbd3,1,54596,3641,574,4613,delivered,23.80,7.78,31.58,5.0000000000000000,f
111169,fc947e5f82e5354dd3d971c9dbfabf93,1,63990,867,803,1693,shipped,69.90,8.88,78.78,5.0000000000000000,f
111170,fc94803f2f890e115923357e5ef2d347,1,11306,25844,916,5933,delivered,169.00,20.37,189.37,4.0000000000000000,f
111171,fc94ca74e236e7bad0e7a33cd62dc474,1,60507,26522,494,16567,delivered,20.70,15.10,71.60,5.0000000000000000,f
111172,fc94ca74e236e7bad0e7a33cd62dc474,2,60507,26522,494,16567,delivered,20.70,15.10,71.60,5.0000000000000000,f
111173,fc94dbb82eb02d7913d9f0c02eb547da,1,93816,26545,651,17588,delivered,69.90,20.98,90.88,4.0000000000000000,f
111174,fc956251c8eb3a139e862178fe18b68d,1,31358,6318,613,5542,delivered,25.90,15.10,41.00,5.0000000000000000,f
111175,fc957026f2482ab3bddf91ebc9d0dfc5,1,89850,19865,741,4409,delivered,127.00,12.39,139.39,5.0000000000000000,f
111176,fc965b1e986dea6cd20ac94c50878a75,1,10957,10172,694,16549,delivered,59.99,15.17,75.16,5.0000000000000000,f
111177,fc96b98d9e8a75af45c0d41844b50f35,1,74051,2347,575,4848,delivered,99.00,18.93,117.93,5.0000000000000000,f
111178,fc991324e1f2eb85fdc4157435754a30,1,487,18137,631,5433,delivered,129.99,20.88,150.87,2.0000000000000000,f
111179,fc9a5afd96050ceb0d9f12a4f8c5d9f0,1,48197,24330,944,2253,delivered,56.99,13.98,70.97,1.00000000000000000000,f
111180,fc9ad67c49c1269a2b4d3e55cc30faa4,1,37144,27040,851,16352,delivered,119.00,19.74,138.74,5.0000000000000000,f
111181,fc9ba70734085a86473b191412439627,1,27113,21582,557,7394,delivered,59.90,16.86,153.52,1.00000000000000000000,f
111182,fc9ba70734085a86473b191412439627,2,27113,21582,557,7394,delivered,59.90,16.86,153.52,1.00000000000000000000,f
111183,fc9bc4bac939adaa600ad59dee9a106f,1,40641,8685,500,4505,delivered,59.90,11.73,71.63,5.0000000000000000,f
111184,fc9c537fba757ca3bd69bf11f7e8cda7,1,51727,13555,704,17647,delivered,79.00,17.80,96.80,5.0000000000000000,f
111185,fc9c5a8e296849292b4aa44da1911cd4,1,76678,29924,765,7313,delivered,149.00,18.29,167.29,3.0000000000000000,f
111186,fc9cb1d496b03a40d603876228b48bff,1,71977,11029,853,5128,delivered,35.00,17.26,52.26,4.0000000000000000,f
111187,fc9cfa2de496ffeee8c591c87070664f,1,47366,32890,622,4124,delivered,27.00,9.34,36.34,5.0000000000000000,f
111188,fc9d434ce58e80e3ce78dd7f69e22bd4,1,86382,23366,706,425,delivered,70.97,13.52,84.49,5.0000000000000000,f
111189,fc9d6087c02b8f60e1a365a3b6ae786e,1,12817,21997,742,1534,delivered,39.99,11.85,51.84,5.0000000000000000,f
111190,fc9faebb277d32cb60f602a7c4b769f5,1,11968,8307,941,4516,delivered,86.00,13.43,99.43,3.0000000000000000,f
111191,fca018a47e2170d1f13529d7542d6438,1,28414,3789,703,3227,delivered,39.00,13.37,52.37,1.00000000000000000000,f
111192,fca0397489a3333e988ec1218efe40b6,1,60411,8718,823,237,delivered,89.90,21.71,111.61,3.0000000000000000,f
111193,fca06e65bcfd3b76fda84c5aa02fe908,1,29421,32681,695,5930,delivered,129.90,38.46,168.36,5.0000000000000000,f
111194,fca08869e5ebde633b5183dfdbc8e1be,1,82757,5270,921,17458,delivered,179.00,24.05,203.05,5.0000000000000000,f
111195,fca198bd1d114ed57b786f347a0e4a61,1,76340,22410,551,10848,delivered,21.99,16.79,38.78,3.0000000000000000,f
111196,fca2aaefc989d1a8eddc4cb03b160eca,1,33214,1362,803,5091,delivered,79.98,17.37,97.35,5.0000000000000000,f
111197,fca2d3cd8d197a721028480baceb995a,1,79071,4316,925,9928,delivered,54.90,17.31,72.21,5.0000000000000000,f
111198,fca312dc89356252ea94431b39df1d4c,1,81084,15472,600,15220,delivered,98.00,16.45,114.45,2.0000000000000000,f
111199,fca3ff759e8d69e522e5d0ceebb89059,1,45995,360,486,6828,delivered,79.00,14.72,93.72,2.0000000000000000,f
111200,fca48763ac254b18f48de642701d7b48,1,5311,27377,808,4634,delivered,139.90,15.07,309.94,4.0000000000000000,f
111201,fca48763ac254b18f48de642701d7b48,2,5311,27377,808,4634,delivered,139.90,15.07,309.94,4.0000000000000000,f
111202,fca50f0a146861f2baa4c293e99bc14a,1,81945,16087,602,3217,delivered,58.99,11.73,70.72,5.0000000000000000,f
111203,fca51312326fac3f7def0bf11016a269,1,14363,9864,554,6390,delivered,329.00,21.54,350.54,3.0000000000000000,f
111204,fca69dd3e60777ea363bd9d95a9bc86b,1,66294,28265,553,7193,delivered,32.99,15.10,48.09,5.0000000000000000,f
111205,fca6ed705412583f53b63049a9604601,1,93139,19649,793,16555,delivered,49.90,15.10,65.00,5.0000000000000000,f
111206,fca7b989b55ec495fc04ef8344bdb7d9,1,80121,11302,465,10514,delivered,179.90,18.69,198.59,5.0000000000000000,f
111207,fca7deffeedcea19b2401f1e5ab3ec88,1,92404,30089,604,17805,delivered,30.90,12.60,43.50,5.0000000000000000,f
111208,fca9e6e37a25eabc4dead1228fca9d27,1,30493,31799,770,4727,delivered,119.90,43.07,162.97,4.0000000000000000,f
111209,fcaa22948cf53b9b3ff7de0c67b6391c,1,72991,6400,770,2659,delivered,24.90,11.85,36.75,5.0000000000000000,f
111210,fcaa27705f4857554664f4e54825d593,1,7673,25613,873,4686,delivered,595.00,85.26,680.26,5.0000000000000000,f
111211,fcaae2ec3667a30a9164785ba78306b9,1,75990,5308,634,7844,delivered,19.90,14.10,34.00,3.0000000000000000,f
111212,fcab6437822c11cb1be696ca48db49a3,1,80785,10032,566,8148,delivered,24.90,15.10,40.00,3.0000000000000000,f
111213,fcab81c753507a9453c01a1b9e136d2f,1,5464,29845,760,5212,delivered,269.00,17.59,286.59,5.0000000000000000,f
111214,fcab87cc4b99e2bf27ba067107607f7b,1,49136,27081,856,10047,delivered,799.90,47.66,847.56,5.0000000000000000,f
111215,fcab9e8b311ef84e1dce97a58af5b7c5,1,86242,27998,895,4121,delivered,35.90,18.05,53.95,3.0000000000000000,f
111216,fcabe539367ad08049d814361278560b,1,66537,12547,749,4094,delivered,13.65,7.78,21.43,1.00000000000000000000,f
111217,fcad30a9bb90bebcdd23bb5e3aba00e6,1,71502,1004,491,4537,delivered,45.90,10.96,56.86,5.0000000000000000,f
111218,fcadcc442807c2370f7d45ae2bcce264,1,100,30697,438,16361,delivered,119.99,17.27,137.26,5.0000000000000000,f
111219,fcaec602946ab37e8932adf40fcefccf,1,35513,9821,686,1381,delivered,129.00,21.39,150.39,4.0000000000000000,f
111220,fcaf5f5131e3480217cfa4c664cc8875,1,8559,15917,612,6638,delivered,29.90,15.10,135.00,5.0000000000000000,f
111221,fcaf5f5131e3480217cfa4c664cc8875,2,8559,15917,612,6638,delivered,29.90,15.10,135.00,5.0000000000000000,f
111222,fcaf5f5131e3480217cfa4c664cc8875,3,8559,15917,612,6638,delivered,29.90,15.10,135.00,5.0000000000000000,f
111223,fcaf7752522fa61b23a80737d5b5b312,1,93682,19743,768,4592,delivered,86.90,16.24,103.14,3.0000000000000000,f
111224,fcafab7fc942d51e9f45bfeeb5bb684d,1,27353,19953,389,16329,delivered,44.99,15.11,60.10,1.00000000000000000000,f
111225,fcafda6e35d67d0f529ae71fa9af530a,1,70653,22510,951,6629,delivered,75.90,23.33,99.23,5.0000000000000000,f
111226,fcb1e2586649d5835b9d01200905a76c,1,80719,16113,812,5863,delivered,420.00,17.03,437.03,5.0000000000000000,f
111227,fcb25cc2887d15b5373673a0630ad13a,1,23135,9321,612,6664,delivered,41.90,19.84,61.74,1.00000000000000000000,f
111228,fcb2af36166db4e5d7ac2491544cc1e9,1,7605,22496,942,6700,delivered,26.00,18.28,44.28,5.0000000000000000,f
111229,fcb32634415b2501e381ee45da31708d,1,15673,19426,789,15395,delivered,60.00,17.67,77.67,4.0000000000000000,f
111230,fcb37577370584bc94c2b97a2e61433c,1,23460,20777,841,4092,delivered,116.94,16.69,133.63,4.0000000000000000,f
111231,fcb3eb19055137fc22ca9a5d695345fb,1,33517,22545,758,7677,delivered,69.90,15.24,85.14,5.0000000000000000,f
111232,fcb5c3253dca0627badc4dc2d5a9c988,1,62901,16391,404,4605,delivered,109.00,14.93,371.79,5.0000000000000000,f
111233,fcb5c3253dca0627badc4dc2d5a9c988,2,62901,16391,404,4605,delivered,109.00,14.93,371.79,5.0000000000000000,f
111234,fcb5c3253dca0627badc4dc2d5a9c988,3,62901,16391,404,4605,delivered,109.00,14.93,371.79,5.0000000000000000,f
111235,fcb5ccb37b435c44c57d9c7caf3e7623,1,36878,16029,606,18403,delivered,144.99,15.76,160.75,5.0000000000000000,f
111236,fcb5deccd553af305b15fb061d320647,1,72486,23398,507,8032,delivered,18.90,25.63,44.53,4.0000000000000000,f
111237,fcb63e17705ee5985c6f40ac3ee72296,1,11682,2367,621,425,delivered,139.90,13.11,153.01,5.0000000000000000,f
111238,fcb6580ec29d157ac00337b604e33d61,1,86221,20077,911,4326,delivered,29.10,12.50,41.60,5.0000000000000000,f
111239,fcb6bb55e888419b146e0bd3c612a373,1,85327,3249,545,6281,delivered,24.90,11.85,36.75,3.0000000000000000,f
111240,fcb8a446d79e5b682882d9e73014526f,1,53956,3414,862,1023,delivered,119.99,18.82,138.81,5.0000000000000000,f
111241,fcb8aa0e937269c1e87318bfc217d018,1,2410,28590,886,941,delivered,149.90,12.14,324.08,5.0000000000000000,f
111242,fcb8aa0e937269c1e87318bfc217d018,2,2410,28590,886,941,delivered,149.90,12.14,324.08,5.0000000000000000,f
111243,fcb9ec0e86e6d326a21a96c2008c8610,1,74175,27938,959,2912,delivered,89.90,13.29,103.19,5.0000000000000000,f
111244,fcba992b4475ba26d07f17a27a23096a,1,50165,13613,659,12534,delivered,119.90,19.38,139.28,5.0000000000000000,f
